Date,X,Y,EFamont,EFmédian,EFaval,TopRotorAM,TopRotorMD,TopRotorAV,EFstatorAM,EFstatorAV,TopStator,Uf,If,P,Q,Ua,ModInstDéplArbre,MinEFamont,MinEFmédian,MinEFaval,EFccAM,EFccMD,EFccAV,RUPTSIG,TEMPOS,ARRET,VIBccAM,VIBccAV,Xmoy,Ymoy,ModCCdéplArbre,ModMoyDéplArbre
jeudi 1 mars 2018 08:00:23,61,-259,4.48,5.5,6.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,829,-1.6,-11.6,5064,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,99,-232,5.06,5.24,6.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,829,-1.6,-11.6,5064,0.25,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,135,-213,5.79,5.38,7.39,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,829,-1.6,-11.6,5064,0.25,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,175,-188,6.32,5.83,7.97,0.012,0.509,-0.4,4.19,4.51,1.731,167.7,829,-1.6,-11.6,5064,0.26,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,203,-160,6.56,6.36,8.37,-0.4,-0.4,3.935,4.19,4.51,1.73,167.7,829,-1.6,-11.6,5064,0.26,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,231,-150,6.71,6.82,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,826,-1.6,-11.6,5064,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,252,-107,6.84,7.08,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,826,-1.6,-11.6,5064,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,263,-68,6.91,7.2,8.68,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,826,-1.6,-11.6,5064,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:23,268,-18,6.82,7.4,8.75,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,826,-1.6,-11.6,5064,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,273,48,6.49,7.54,8.69,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,826,-1.6,-11.6,5064,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,22,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,266,88,6.27,7.45,8.56,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,829,-1.6,-11.6,5063,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,256,121,6.18,7.66,8.48,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,829,-1.6,-11.6,5063,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,236,146,6.31,7.56,8.44,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,829,-1.6,-11.6,5063,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,203,160,6.53,7.54,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.3,829,-1.6,-11.6,5063,0.26,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,167,176,6.63,7.62,8.55,-0.4,-0.4,-0.4,4.19,4.51,12.4,168.3,829,-1.6,-11.6,5063,0.24,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,142,183,6.57,7.72,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.826,168.2,828,-1.6,-11.6,5063,0.23,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,108,172,6.45,7.75,8.59,-0.4,-0.4,-0.4,4.19,4.51,1.734,168.2,828,-1.6,-11.6,5063,0.2,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,89,167,6.32,7.72,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,828,-1.6,-11.6,5063,0.19,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,63,143,6.29,7.66,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,828,-1.6,-11.6,5063,0.16,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,38,110,6.3,7.6,8.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,828,-1.6,-11.6,5063,0.12,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,13,68,6.34,7.48,8.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,170.2,829,-1.6,-11.6,5062,0.07,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-9,17,6.33,7.45,8.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,170.2,829,-1.6,-11.6,5062,0.02,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-38,-26,6.25,7.35,8.39,-0.4,-0.4,-0.4,4.19,4.51,1.731,170.2,829,-1.6,-11.6,5062,0.05,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-52,-67,6.13,7.24,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.731,170.2,829,-1.6,-11.6,5062,0.08,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-64,-102,5.95,7.09,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,170.2,829,-1.6,-11.6,5062,0.12,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-72,-111,5.78,6.95,8.72,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,829,-1.6,-11.6,5065,0.13,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-68,-154,5.59,6.75,8.79,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,829,-1.6,-11.6,5065,0.17,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-55,-179,5.51,6.53,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,829,-1.6,-11.6,5065,0.19,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-41,-204,5.34,6.54,8.05,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,829,-1.6,-11.6,5065,0.21,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-17,-241,5.19,6.48,7.41,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,829,-1.6,-11.6,5065,0.24,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,3,-245,4.85,6.33,6.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5065,0.24,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,22,-260,4.41,5.98,6.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5065,0.26,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,57,-260,4.47,5.5,6.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5065,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,96,-234,5.03,5.24,6.75,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5065,0.25,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,135,-216,5.8,5.37,7.38,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5065,0.25,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,178,-187,6.33,5.83,7.97,-0.026,0.492,-0.4,4.19,4.51,1.73,166.4,825,-1.6,-11.6,5065,0.26,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,204,-165,6.56,6.37,8.37,-0.4,-0.4,3.941,4.19,4.51,1.73,166.4,825,-1.6,-11.6,5065,0.26,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,226,-152,6.69,6.83,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,243,-108,6.84,7.08,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,262,-65,6.91,7.2,8.69,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,271,-12,6.82,7.41,8.75,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,827,-1.6,-11.6,5063,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,277,44,6.45,7.54,8.68,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,827,-1.6,-11.6,5063,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,262,88,6.27,7.46,8.56,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,827,-1.6,-11.6,5063,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,249,120,6.2,7.65,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,827,-1.6,-11.6,5063,0.28,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,233,146,6.31,7.54,8.44,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.4,827,-1.6,-11.6,5063,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,209,164,6.51,7.52,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,823,-1.6,-11.6,5064,0.27,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,171,176,6.63,7.59,8.55,-0.4,-0.4,-0.4,4.19,4.51,12.4,167.3,823,-1.6,-11.6,5064,0.25,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,142,183,6.58,7.69,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.835,167.3,823,-1.6,-11.6,5064,0.23,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,105,170,6.45,7.73,8.58,-0.4,-0.4,-0.4,4.19,4.51,1.734,167.3,823,-1.6,-11.6,5064,0.2,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,85,167,6.31,7.7,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,823,-1.6,-11.6,5064,0.19,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,64,149,6.28,7.63,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.8,827,-1.6,-11.6,5062,0.16,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,39,108,6.3,7.57,8.38,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.8,827,-1.6,-11.6,5062,0.11,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,15,62,6.34,7.45,8.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.8,827,-1.6,-11.6,5062,0.06,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-7,18,6.32,7.44,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.8,827,-1.6,-11.6,5062,0.02,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-42,-23,6.26,7.35,8.39,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.8,827,-1.6,-11.6,5062,0.05,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-52,-63,6.14,7.22,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5063,0.08,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-59,-102,5.95,7.08,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5063,0.12,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-71,-117,5.77,6.96,8.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5063,0.14,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:24,-66,-156,5.6,6.76,8.78,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5063,0.17,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:25,-56,-183,5.52,6.54,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5063,0.19,4.4,5.23,6.36,2.5,2.64,2.42,0,23,0,0,0,98,-43,0.2641,0.11
jeudi 1 mars 2018 08:00:25,-40,-206,5.35,6.54,8.07,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,827,-1.6,-11.6,5064,0.21,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-15,-239,5.18,6.49,7.41,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,827,-1.6,-11.6,5064,0.24,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-0,-248,4.86,6.35,6.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,827,-1.6,-11.6,5064,0.25,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,21,-260,4.42,6,6.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,827,-1.6,-11.6,5064,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,58,-261,4.48,5.52,6.36,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,827,-1.6,-11.6,5064,0.27,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,100,-234,5.03,5.23,6.74,-0.4,-0.4,-0.4,4.19,4.51,1.731,166,827,-1.6,-11.6,5066,0.25,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,136,-216,5.79,5.38,7.38,-0.4,-0.4,-0.4,4.19,4.51,1.731,166,827,-1.6,-11.6,5066,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,174,-189,6.32,5.81,7.97,-0.097,0.481,-0.4,4.19,4.51,1.731,166,827,-1.6,-11.6,5066,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,200,-163,6.56,6.33,8.37,-0.4,-0.4,2.637,4.19,4.51,1.731,166,827,-1.6,-11.6,5066,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,232,-150,6.69,6.8,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,166,827,-1.6,-11.6,5066,0.28,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,247,-110,6.84,7.06,8.59,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.27,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,260,-69,6.92,7.19,8.69,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.27,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,268,-13,6.84,7.4,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.27,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,273,44,6.43,7.53,8.68,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.28,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,265,87,6.27,7.5,8.55,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,825,-1.6,-11.6,5065,0.28,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,255,116,6.19,7.74,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,825,-1.6,-11.6,5064,0.28,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,239,143,6.31,7.63,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,825,-1.6,-11.6,5064,0.28,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,209,165,6.51,7.61,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,825,-1.6,-11.6,5064,0.27,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,166,174,6.62,7.68,8.54,-0.4,-0.4,-0.4,4.19,4.51,12.4,166.9,825,-1.6,-11.6,5064,0.24,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,137,179,6.59,7.78,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.845,166.9,825,-1.6,-11.6,5064,0.23,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,105,170,6.45,7.84,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.734,169.3,827,-1.6,-11.6,5064,0.2,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,93,171,6.31,7.8,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.732,169.3,827,-1.6,-11.6,5064,0.19,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,68,151,6.28,7.73,8.49,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,827,-1.6,-11.6,5064,0.17,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,35,105,6.31,7.68,8.38,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,827,-1.6,-11.6,5064,0.11,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,13,62,6.35,7.56,8.36,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,827,-1.6,-11.6,5064,0.06,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-4,21,6.32,7.53,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,825,-1.6,-11.6,5062,0.02,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-35,-22,6.25,7.43,8.38,-0.4,-0.4,-0.4,4.19,4.51,1.73,169.7,825,-1.6,-11.6,5062,0.04,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-50,-66,6.14,7.31,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,825,-1.6,-11.6,5062,0.08,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-65,-103,5.95,7.16,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,825,-1.6,-11.6,5062,0.12,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-70,-113,5.77,7,8.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,825,-1.6,-11.6,5062,0.13,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-61,-150,5.59,6.8,8.78,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,829,-1.6,-11.6,5063,0.16,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-54,-177,5.51,6.57,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,829,-1.6,-11.6,5063,0.19,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-39,-206,5.36,6.57,8.08,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,829,-1.6,-11.6,5063,0.21,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,-16,-240,5.18,6.49,7.41,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,829,-1.6,-11.6,5063,0.24,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,6,-249,4.85,6.35,6.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.7,829,-1.6,-11.6,5063,0.25,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,24,-255,4.41,6,6.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,827,-1.6,-11.6,5063,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,56,-259,4.48,5.53,6.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,827,-1.6,-11.6,5063,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,97,-237,5.03,5.23,6.74,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,827,-1.6,-11.6,5063,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,136,-216,5.77,5.36,7.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,827,-1.6,-11.6,5063,0.25,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,174,-187,6.32,5.8,7.96,-0.166,0.48,-0.4,4.19,4.51,1.731,167.7,827,-1.6,-11.6,5063,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,199,-163,6.56,6.34,8.37,-0.4,-0.4,2.814,4.19,4.51,1.731,168.7,829,-1.6,-11.6,5066,0.26,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,233,-150,6.7,6.81,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,829,-1.6,-11.6,5066,0.28,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
jeudi 1 mars 2018 08:00:25,250,-108,6.84,7.06,8.59,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,829,-1.6,-11.6,5066,0.27,4.4,5.23,6.35,2.51,2.61,2.43,0,24,0,0,0,98,-43,0.2639,0.11
